name,time,bind,cpu,database,device,device_id,engine,fstype,host,hostname,humidity,id,interface,label,mode,path,retentionPolicy,temperature,walPath
environment,1716997651000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,29.8,
environment,1716997681000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,29.8,
environment,1716997711000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,29.8,
environment,1716997741000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,29.8,
environment,1716997771000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,29.8,
environment,1716997801000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,29.8,
environment,1716997831000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,29.8,
environment,1716997861000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,29.8,
environment,1716997891000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1716997921000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1716997951000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1716997981000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1716998011000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1716998041000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1716998071000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1716998101000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1716998131000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1716998161000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1716998191000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.1,
environment,1716998221000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1716998251000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1721641111000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1721641141000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1721641171000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1721641201000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1721641231000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1721641261000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1721641291000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1721641321000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1721641351000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1721641381000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1721641411000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721641441000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721641471000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721641501000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.3,
environment,1721641531000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.3,
environment,1721641561000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.3,
environment,1721641591000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.8,
environment,1721641621000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.8,
environment,1721641651000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.8,
environment,1721641681000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.8,
environment,1721641711000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.8,
environment,1721641741000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.8,
environment,1721641771000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,32.2,
environment,1721641801000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,32.3,
environment,1721641831000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,32.3,
environment,1721641861000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,32.3,
environment,1721641891000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.8,
environment,1721641921000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.3,
environment,1721641951000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.3,
environment,1721641981000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,30.8,
environment,1721642011000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,30.8,
environment,1721642041000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,30.8,
environment,1721642071000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642101000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,30.8,
environment,1721642131000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,30.8,
environment,1721642161000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642191000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642221000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642251000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1721642281000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1721642311000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1721642341000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.2,
environment,1721642371000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642401000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642431000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642461000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642491000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642521000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642551000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642581000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642611000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642641000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642671000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642701000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721642731000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721642761000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721642791000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721642821000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721642851000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721642881000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721642911000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721642941000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721642971000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643001000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643031000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643061000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643091000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643121000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643151000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643181000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643211000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643241000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643271000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643301000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643331000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643361000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643391000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643421000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643451000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643481000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643511000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643541000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643571000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.3,
environment,1721643601000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.3,
environment,1721643631000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.3,
environment,1721643661000000000,,,,,DHT11-SC-E01,,,,,47,,,,,,,31.3,
environment,1721643691000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643721000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.8,
environment,1721643751000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643781000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643811000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643841000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721643871000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721643901000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721643931000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721643961000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721643991000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644021000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644051000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644081000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644111000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644141000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644171000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,30.8,
environment,1721644201000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644231000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644261000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644291000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644321000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644351000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644381000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644411000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644441000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644471000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644501000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644531000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644561000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644591000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644621000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644651000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644681000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644711000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644741000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644771000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644801000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,30.8,
environment,1721644831000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,31.3,
environment,1721644861000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,31.3,
environment,1721644891000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721644921000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,31.3,
environment,1721644951000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721644981000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,31.3,
environment,1721645011000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721645041000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721645071000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721645101000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721645131000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721645161000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.3,
environment,1721645191000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.8,
environment,1721645221000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.8,
environment,1721645251000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.8,
environment,1721645281000000000,,,,,DHT11-SC-E01,,,,,49,,,,,,,31.8,
environment,1721645311000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.8,
environment,1721645341000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.8,
environment,1721645371000000000,,,,,DHT11-SC-E01,,,,,48,,,,,,,31.8,
